timestamp,evento
9903980,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9905342,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9906215,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9907901,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9908818,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9909769,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9910876,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9911911,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9913121,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9914293,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9915810,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9916716,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9917773,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9917905,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9919458,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9921105,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9922087,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9922995,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9923577,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9923710,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9924835,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9925719,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9926804,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9929916,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9930686,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9931067,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9932308,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9935365,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9936713,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9936772,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9938443,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9938550,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9940129,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9941968,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9943008,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9944112,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9945179,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9946243,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9947123,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9948596,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9948875,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9949947,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9952092,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9952339,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9952407,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9953307,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9954421,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9956019,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9956149,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9957104,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9959032,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9959518,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9960596,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9960602,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9961794,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9962614,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9963515,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9965921,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9966965,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9968293,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9969404,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9970621,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9971244,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9972149,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9972881,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9973808,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9973980,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9975024,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9975982,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9976904,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9977734,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9978892,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9979524,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9980863,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9981119,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9982075,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9983599,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9984000,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9984710,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9985644,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9986572,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9987769,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9988773,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9989627,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9990700,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9994070,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9994162,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9994220,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
9996040,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9996834,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9997794,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9998880,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9999866,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10001013,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10001600,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10002334,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10003412,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10006028,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10006263,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10007367,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10007681,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10008607,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10009663,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10009708,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10011351,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10013244,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10014148,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10015145,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10015231,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10016436,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10016593,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10017562,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10017880,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10018848,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10020239,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10020538,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10021935,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10023051,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10024113,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10025741,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10025800,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10027229,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10027772,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10028097,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10029048,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10029994,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10030671,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10031852,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10033216,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10033410,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10034481,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10034658,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10034881,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10035866,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10037106,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10037167,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10038084,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10038445,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10039397,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10040614,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10040803,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10042295,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10043004,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10043913,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10045120,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10045157,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10045564,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10046445,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10047935,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10049036,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10049631,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10050620,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10051756,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10052162,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10053805,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10054315,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10054844,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10055918,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10057162,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10057531,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10058424,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10059189,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10059794,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10060557,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10061921,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10064377,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10064485,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10065581,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10066177,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10067558,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10067594,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10069226,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10069656,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10071523,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10071579,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10073188,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10074976,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10075239,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10076181,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10077297,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10078358,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10079583,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10079910,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10080900,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10081952,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10082102,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10083352,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10084401,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10085332,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10086716,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10086994,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10087834,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10088772,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10088882,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10089833,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10091207,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10092077,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10092970,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10093724,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10093915,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10094151,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10096845,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10098495,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10099465,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10100823,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10101198,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10102251,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10102671,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10103605,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10104085,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10104209,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10104581,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10105468,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10106911,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10107690,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10109113,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10110262,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10110884,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10111827,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10113182,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10114640,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10114691,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10115807,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10116402,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10117439,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10117567,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10118666,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10120543,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10121053,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10121874,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10122759,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10123600,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10124715,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10125002,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10125928,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10128124,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10129496,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10129936,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10130210,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10130782,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10131943,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10132754,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10133224,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10134368,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10136036,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10136642,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10137243,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10138201,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10139262,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10139400,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10140821,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10141668,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10142349,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10143059,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10143421,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10144449,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10145979,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10145994,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10147236,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10147889,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10148289,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10149382,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10150549,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10151271,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10152220,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10152815,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10153782,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10155045,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10155217,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10156107,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10157557,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10158332,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10159321,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10160174,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10161171,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10163802,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10164854,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10165635,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10166807,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10167177,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10168473,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10168887,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10169951,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10172242,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10173089,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10174204,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10175141,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10176330,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10177673,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10178296,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10179888,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10179903,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10181038,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10181979,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10182833,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10183913,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10184740,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10185111,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10186039,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10186461,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10187041,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10187992,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10188513,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10189408,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10189948,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10191031,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10193502,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10193641,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10194840,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10195386,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10196359,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10198021,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10198102,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10199188,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10200462,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10201437,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10203219,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10203597,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10204880,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10207944,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10208278,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10208280,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10209537,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10212125,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10212992,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10214200,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10215042,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10216063,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10217156,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10218112,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10219558,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10220983,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10221308,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10222179,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10222205,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10222970,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10224412,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10225174,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10226121,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10227362,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10229256,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10230145,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10230460,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10231389,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10232267,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10233760,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10234928,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10235903,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10236217,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10237504,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10238908,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10239920,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
10240635,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
10241597,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
10242968,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
